word,frequency
হলে,5.88
অংশ,5.87
চলে,5.87
ছিলেন,5.87
দেখতে,5.87
বলা,5.87
সালের,5.87
মানুষের,5.86
সবচেয়ে,5.86
সবাই,5.86
আমাকে,5.85
দল,5.85
সেখানে,5.85
করুন,5.84
গত,5.84
ঠিক,5.84
দলের,5.84
পড়ে,5.84
প্রকাশ,5.84
হাজার,5.84
অন্য,5.83
ঢাকা,5.83
বিশেষ,5.83
বেশ,5.83
যেন,5.83
হয়েছিল,5.83
অনুষ্ঠিত,5.82
দেখে,5.82
সকল,5.82
ছবি,5.81
দেওয়া,5.81
নামে,5.81
৩,5.81
একই,5.8
ফলে,5.8
ভাল,5.8
যেতে,5.8
র,5.8
চেষ্টা,5.79
নারী,5.79
নির্বাচন,5.79
বছরের,5.79
শিক্ষা,5.79
৫,5.79
আন্তর্জাতিক,5.78
সরকারের,5.78
সামনে,5.78
আল,5.77
কী,5.77
মাঝে,5.77
সাধারণ,5.77
হওয়ার,5.77
ছোট,5.76
জেলা,5.76
দেশে,5.76
সম্পর্কে,5.76
হাতে,5.76
করবেন,5.75
ছাড়া,5.75
তথ্য,5.75
দেয়া,5.75
বাংলা,5.75
কম,5.74
দেখুন,5.74
পারেন,5.74
যেখানে,5.74
যেমন,5.74
সদস্য,5.74
উত্তর,5.73
ঘোষণা,5.73
টি,5.73
তিন,5.73
ধরনের,5.73
নিতে,5.73
ভারতের,5.73
মৃত্যু,5.73
গিয়ে,5.72
দিয়েছে,5.72
ভাই,5.72
ভিডিও,5.72
খবর,5.71
৪,5.71
একটু,5.7
চেয়ে,5.7
ভারত,5.7
অভিযোগ,5.69
এসে,5.69
ক্ষেত্রে,5.69
দেশ,5.69
নাকি,5.69
বলতে,5.69
বিষয়ে,5.69
ব্যবস্থা,5.69
মাত্র,5.69
সমস্যা,5.69
আসে,5.68
থাকবে,5.68
বিশ্বাস,5.68
ব্যাপারে,5.68
ওই,5.67
করছেন,5.67
কিভাবে,5.67
চায়,5.67
তুলে,5.67
দেন,5.67
প্রধানমন্ত্রী,5.67
ফিরে,5.67
বলেছেন,5.67
বলেন,5.67
সময়ে,5.67
সুন্দর,5.67
সুযোগ,5.67
অন্যান্য,5.66
ছেলে,5.66
থাকা,5.66
ভাবে,5.66
যাওয়া,5.66
রাজনৈতিক,5.66
সহ,5.66
সেটা,5.66
অথবা,5.65
এখনো,5.65
এবার,5.65
কেমন,5.65
খারাপ,5.65
ধন্যবাদ,5.65
প্রয়োজন,5.65
সাহায্য,5.65
হাত,5.65
আশা,5.64
উচিত,5.64
গ্রহণ,5.64
দক্ষিণ,5.64
প্রদান,5.64
মানে,5.64
মেয়ে,5.64
৬,5.64
ইসলাম,5.63
এতে,5.63
এসব,5.63
করলে,5.63
নিশ্চিত,5.63
পারি,5.63
বের,5.63
যান,5.63
সরকারি,5.63
হওয়া,5.63
ই,5.62
করছি,5.62
ঘটনা,5.62
থাকতে,5.62
পালন,5.62
বন্ধু,5.62
বাবা,5.62
ভারতীয়,5.62
শেখ,5.62
জানতে,5.61
দাবি,5.61
দু,5.61
নেতা,5.61
মারা,5.61
হয়নি,5.61
অর্থ,5.6
আইন,5.6
এত,5.6
খান,5.6
নির্বাচনে,5.6
পরিবর্তন,5.6
প্রশ্ন,5.6
বিশ্বের,5.6
সংবাদ,5.6
এসেছে,5.59
কখনো,5.59
কোটি,5.59
দ্বিতীয়,5.59
ব্যক্তি,5.59
ভুল,5.59
যোগ,5.59
লোক,5.59
সবার,5.59
the,5.58
অনুযায়ী,5.58
আপনাকে,5.58
আসছে,5.58
আসলে,5.58
বাইরে,5.58
যাওয়ার,5.58
রাতে,5.58
সংখ্যা,5.58
স্থানীয়,5.58
হত্যা,5.58
হোক,5.58
৭,5.58
গুরুত্বপূর্ণ,5.57
দরকার,5.57
দ্বারা,5.57
নিহত,5.57
পানি,5.57
বর্তমান,5.57
ভাষা,5.57
মার্কিন,5.57
স্বাধীনতা,5.57
অবস্থান,5.56
কাজে,5.56
নিজেকে,5.56
বিশ্ব,5.56
রাখা,5.56
সম্ভব,5.56
সিদ্ধান্ত,5.56
৮,5.56
উপজেলার,5.55
এলাকায়,5.55
কর,5.55
গেল,5.55
প্রকাশিত,5.55
বাড়ি,5.55
যদিও,5.55
যুদ্ধ,5.55
রেখে,5.55
a,5.54
আছি,5.54
আলোচনা,5.54
কোথায়,5.54
চান,5.54
ছেড়ে,5.54
পরিবারের,5.54
বাস,5.54
মার্চ,5.54
যাতে,5.54
শহরের,5.54
হন,5.54
অন্যতম,5.53
আছেন,5.53
জানি,5.53
থাকার,5.53
নাই,5.53
বসে,5.53
রাখতে,5.53
এগিয়ে,5.52
কত,5.52
করেছি,5.52
করেছিল,5.52
তোমাকে,5.52
দ্রুত,5.52
পারবে,5.52
পুলিশের,5.52
পেতে,5.52
বাংলাদেশে,5.52
ভয়,5.52
মুসলিম,5.52
সারা,5.52
সৃষ্টি,5.52
আগস্ট,5.51
চলছে,5.51
চিন্তা,5.51
বিয়ে,5.51
বিষয়,5.51
মাসে,5.51
মূল,5.51
লেখা,5.51
সকাল,5.51
স্কুল,5.51
আগামী,5.5
এরপর,5.5
ঐ,5.5
কারন,5.5
গান,5.5
জানা,5.5
ফোন,5.5
মুক্তি,5.5
সাবেক,5.5
হয়তো,5.5
হিসাবে,5.5
খাবার,5.49
খেলা,5.49
ছাত্র,5.49
দুটি,5.49
পক্ষে,5.49
বর্তমানে,5.49
বার,5.49
ভোট,5.49
মাস,5.49
সংসদ,5.49
সেরা,5.49
ওপর,5.48
কঠিন,5.48
গেলে,5.48
গ্রেফতার,5.48
দিনের,5.48
নি,5.48
পাকিস্তান,5.48
যিনি,5.48
সময়ের,5.48
সামাজিক,5.48
সেপ্টেম্বর,5.48
৯,5.48
অবশ্যই,5.47
উল্লেখ,5.47
একে,5.47
কোনও,5.47
গুলি,5.47
ঘটে,5.47
ছিলো,5.47
জনপ্রিয়,5.47
জীবনের,5.47
দিয়েছেন,5.47
পরিবার,5.47
পুরো,5.47
প্রাথমিক,5.47
বই,5.47
বিশ্ববিদ্যালয়ের,5.47
লাভ,5.47
শিশু,5.47
স্ত্রী,5.47
of,5.46
অবস্থা,5.46
আহত,5.46
উন্নয়ন,5.46
এখনও,5.46
এপ্রিল,5.46
কলেজ,5.46
কাছ,5.46
খুবই,5.46
গল্প,5.46
চালু,5.46
পথ,5.46
পূর্ব,5.46
বলছে,5.46
বিরোধী,5.46
বিস্তারিত,5.46
বুঝতে,5.46
মৃত্যুর,5.46
শহর,5.46
আপনাদের,5.45
উপজেলা,5.45
কয়েক,5.45
কাজের,5.45
কিছুই,5.45
কেন্দ্র,5.45
ঘটনায়,5.45
চার,5.45
তে,5.45
দায়িত্ব,5.45
নিজেদের,5.45
ফুটবল,5.45
রহমান,5.45
রাত,5.45
শিক্ষক,5.45
আপনারা,5.44
আসা,5.44
কিনা,5.44
গাড়ি,5.44
জন্যে,5.44
থেকেই,5.44
দেবে,5.44
নামের,5.44
পায়,5.44
পারবেন,5.44
যুক্ত,5.44
যোগাযোগ,5.44
লাখ,5.44
সবাইকে,5.44
হলেও,5.44
আলী,5.43
এমনকি,5.43
কাউকে,5.43
কারো,5.43
কেবল,5.43
গড়ে,5.43
পরিচিত,5.43
পরীক্ষা,5.43
ফেলে,5.43
বিষয়টি,5.43
বেশী,5.43
শেয়ার,5.43
হয়েছেন,5.43
হামলা,5.43
অবস্থায়,5.42
আগের,5.42
একবার,5.42
কয়েকটি,5.42
খুঁজে,5.42
জুলাই,5.42
তারপর,5.42
পথে,5.42
পাশাপাশি,5.42
মুখে,5.42
মে,5.42
রক্ষা,5.42
সম্পর্ক,5.42
অধিকার,5.41
উদ্ধার,5.41
একমাত্র,5.41
চোখ,5.41
দেওয়ার,5.41
ধারণা,5.41
পাকিস্তানের,5.41
প্রতিষ্ঠান,5.41
মুক্ত,5.41
সহজ,5.41
এদের,5.4
এলাকা,5.4
ক্রিকেট,5.4
ক্ষমতা,5.4
খুন,5.4
থাকেন,5.4
দিনে,5.4
দেখি,5.4
ভাষায়,5.4
মধ্য,5.4
মহিলা,5.4
মামলা,5.4
রায়,5.4
লক্ষ,5.4
লাগে,5.4
স্বাস্থ্য,5.4
হারিয়ে,5.4
আহমেদ,5.39
উপায়,5.39
কেন্দ্রীয়,5.39
জয়,5.39
তারিখে,5.39
দিচ্ছে,5.39
নিরাপত্তা,5.39
পা,5.39
পাশে,5.39
বাড়িতে,5.39
বিএনপি,5.39
বিচার,5.39
ভুলে,5.39
মুখ,5.39
মোবাইল,5.39
আন্দোলন,5.38
আসবে,5.38
উচ্চ,5.38
ঘরে,5.38
তোর,5.38
ধরা,5.38
পেয়ে,5.38
প্রেসিডেন্ট,5.38
বিক্রি,5.38
শক্তি,5.38
সঠিক,5.38
সমস্ত,5.38
সাংবাদিক,5.38
সৌদি,5.38
অফ,5.37
আসল,5.37
উঠে,5.37
উপরে,5.37
এদিকে,5.37
জন্ম,5.37
তাতে,5.37
নেওয়া,5.37
পছন্দ,5.37
পরিকল্পনা,5.37
পান,5.37
পুরস্কার,5.37
পৃথিবীর,5.37
মাথা,5.37
রাষ্ট্রপতি,5.37
লক্ষ্য,5.37
শব্দ,5.37
সত্যি,5.37
আটক,5.36
আলাদা,5.36
ইতিহাস,5.36
এলাকার,5.36
চট্টগ্রাম,5.36
জেলার,5.36
টা,5.36
দেয়ার,5.36
নামক,5.36
নিজস্ব,5.36
পরিণত,5.36
পাঁচ,5.36
ফেসবুক,5.36
বিভাগের,5.36
বিমান,5.36
বৃদ্ধি,5.36
মন্ত্রী,5.36
যাই,5.36
রাজ্যের,5.36
শহরে,5.36
শিকার,5.36
শেষে,5.36
অক্টোবর,5.35
অব,5.35
আসতে,5.35
জায়গা,5.35
তুই,5.35
থাকলে,5.35
নির্দেশ,5.35
নেয়,5.35
পরবর্তী,5.35
পরিচালক,5.35
প্রতিটি,5.35
ভাগ,5.35
ভারতে,5.35
যুক্তরাষ্ট্রের,5.35
যৌন,5.35
লেখক,5.35
শতাংশ,5.35
শুধুমাত্র,5.35
সংস্থা,5.35
সদর,5.35
সভাপতি,5.35
স্থান,5.35
to,5.34
অপেক্ষা,5.34
আওয়ামী,5.34
আগেই,5.34
ইউনিয়নের,5.34
করেছিলেন,5.34
দাম,5.34
পাওয়ার,5.34
ফেব্রুয়ারি,5.34
বছরে,5.34
বলার,5.34
বিএনপির,5.34
বিশ্ববিদ্যালয়,5.34
মোহাম্মদ,5.34
লীগ,5.34
স্থানে,5.34
জীবনে,5.33
জুন,5.33
দিক,5.33
দিবস,5.33
দীর্ঘ,5.33
নিউজ,5.33
নির্বাচিত,5.33
মন,5.33
মায়ের,5.33
রাজ্য,5.33
শুভ,5.33
সড়ক,5.33
সিটি,5.33
অর্জন,5.32
আয়োজন,5.32
ইউনিয়ন,5.32
এটাই,5.32
এম,5.32
পুরুষ,5.32
প্রার্থী,5.32
বদলে,5.32
ব্যাপক,5.32
মতে,5.32
মাথায়,5.32
রাখার,5.32
রাস্তা,5.32
সত্য,5.32
সম্পাদক,5.32
সামরিক,5.32
হতো,5.32
অনলাইন,5.31
এরা,5.31
করব,5.31
কার্যক্রম,5.31
গ্রামে,5.31
জানেন,5.31
জায়গায়,5.31
দূরে,5.31
নভেম্বর,5.31
নেয়া,5.31
প্রথমে,5.31
প্রমাণ,5.31
প্রিয়,5.31
লড়াই,5.31
সরাসরি,5.31
সেবা,5.31
অনুষ্ঠান,5.3
কিংবা,5.3
জানে,5.3
টাকার,5.3
তাদেরকে,5.3
নষ্ট,5.3
নিচে,5.3
নির্বাচনের,5.3
পাবেন,5.3
পেয়েছে,5.3
বাজার,5.3
বাহিনী,5.3
মিথ্যা,5.3
যাদের,5.3
by,5.29
in,5.29
অস্ত্র,5.29
আক্রান্ত,5.29
আয়,5.29
ইসলামী,5.29
কখনও,5.29
করলাম,5.29
করো,5.29
তোমরা,5.29
দেখার,5.29
নিয়ন্ত্রণ,5.29
নির্মাণ,5.29
পড়েছে,5.29
পরিচয়,5.29
পরিমাণ,5.29
পাবে,5.29
প্রভাব,5.29
বয়স,5.29
বল,5.29
ব্যক্তিগত,5.29
ভূমিকা,5.29
মানুষকে,5.29
মাসের,5.29
রাজধানী,5.29
লীগের,5.29
সিলেট,5.29
স্বপ্ন,5.29
হলেন,5.29
অনুসারে,5.28
আঘাত,5.28
আজকে,5.28
আসার,5.28
কষ্ট,5.28
কালো,5.28
ধ্বংস,5.28
নারীদের,5.28
প্রযুক্তি,5.28
বাদ,5.28
বিদ্যুৎ,5.28
বিপক্ষে,5.28
বিশাল,5.28
যথেষ্ট,5.28
রকম,5.28
শান্তি,5.28
সন্তান,5.28
সমর্থন,5.28
সর্বোচ্চ,5.28
অবস্থিত,5.27
আন্দোলনের,5.27
আরব,5.27
উৎসব,5.27
এতো,5.27
কর্তৃক,5.27
চৌধুরী,5.27
জানিয়েছেন,5.27
ডলার,5.27
তাঁদের,5.27
তালিকা,5.27
তৈরী,5.27
ধর্ম,5.27
প্রতিদিন,5.27
প্রবেশ,5.27
প্রস্তাব,5.27
বলেছে,5.27
বিক্ষোভ,5.27
বিষয়ক,5.27
ব্যাংক,5.27
মজা,5.27
মিনিট,5.27
রাজা,5.27
সুবিধা,5.27
and,5.26
অন্তত,5.26
আক্রমণ,5.26
একদিন,5.26
কর্মকর্তা,5.26
খুলে,5.26
গ্রাম,5.26
গ্রুপ,5.26
চলচ্চিত্র,5.26
ডিসেম্বর,5.26
পড়তে,5.26
বরং,5.26
বলছেন,5.26
বাহিনীর,5.26
ব্যাপার,5.26
ভিন্ন,5.26
শক্তিশালী,5.26
সংগ্রহ,5.26
অভিযান,5.25
আল্লাহ,5.25
একা,5.25
এছাড়া,5.25
এভাবে,5.25
কমিটি,5.25
চোখে,5.25
জানান,5.25
টিভি,5.25
ঢাকার,5.25
তৃতীয়,5.25
নিয়েছে,5.25
পদে,5.25
প্রতিবাদ,5.25
বাসায়,5.25
মোট,5.25
রাস্তায়,5.25
আজকের,5.24
আবেদন,5.24
আসুন,5.24
আহ্বান,5.24
গ্রামের,5.24
চুক্তি,5.24
জনগণের,5.24
জনের,5.24
ধর্মীয়,5.24
নাগরিক,5.24
নানা,5.24
নিজ,5.24
পরিচালনা,5.24
বাকি,5.24
বেঁচে,5.24
মন্তব্য,5.24
মহান,5.24
মেনে,5.24
লাল,5.24
সকালে,5.24
সমাজ,5.24
হার,5.24
আগুন,5.23
উপস্থিত,5.23
এছাড়াও,5.23
এস,5.23
করবো,5.23
কর্মী,5.23
কীভাবে,5.23
ক্ষতি,5.23
খালেদা,5.23
খেলার,5.23
গঠন,5.23
ঘটনার,5.23
জুড়ে,5.23
তেমন,5.23
দাও,5.23
পর্যায়ে,5.23
প্রাক্তন,5.23
বর্ণনা,5.23
বেড়ে,5.23
মূল্য,5.23
মৃত,5.23
রাখে,5.23
শহীদ,5.23
সফল,5.23
হামলার,5.23
অধীনে,5.22
অনুমতি,5.22
ইন্টারনেট,5.22
কার,5.22
খুশি,5.22
গ্রেপ্তার,5.22
চালিয়ে,5.22
তোমাদের,5.22
নিয়োগ,5.22
নিরাপদ,5.22
প্রস্তুত,5.22
বিভাগ,5.22
মাছ,5.22
শিল্প,5.22
on,5.21
অত্যন্ত,5.21
অনুষ্ঠানে,5.21
অর্থনৈতিক,5.21
কবি,5.21
কেটে,5.21
চাইলে,5.21
চেয়ারম্যান,5.21
ছড়িয়ে,5.21
ছবির,5.21
তাঁকে,5.21
তিনটি,5.21
ধীরে,5.21
পড়া,5.21
পরিষ্কার,5.21
পরের,5.21
বললেন,5.21
বাবার,5.21
ভর্তি,5.21
মালিক,5.21
রিপোর্ট,5.21
রেকর্ড,5.21
শত,5.21
সংগঠন,5.21
সম্মান,5.21
সরকারী,5.21
সর্বশেষ,5.21
স্বামী,5.21
হক,5.21
হবার,5.21
হাসপাতালে,5.21
অপরাধ,5.2
আদালত,5.2
ইত্যাদি,5.2
এগুলো,5.2
কমিটির,5.2
ক্ষমা,5.2
ঘুরে,5.2
ছিলাম,5.2
জাতির,5.2
জেনারেল,5.2
তাঁরা,5.2
দিলে,5.2
দূর,5.2
নিজে,5.2
নিন,5.2
নির্বাচনী,5.2
পার,5.2
ফেসবুকে,5.2
বলি,5.2
ব্যবহৃত,5.2
ব্যর্থ,5.2
যত,5.2
যাকে,5.2
শাস্তি,5.2
শুনে,5.2
সমাধান,5.2
সম্ভবত,5.2
স্বাধীন,5.2
হোসেন,5.2
ঐতিহাসিক,5.19
করল,5.19
করলেন,5.19
করেই,5.19
কল,5.19
কাল,5.19
কাহিনী,5.19
কিছুটা,5.19
খেয়ে,5.19
জড়িত,5.19
ডিজিটাল,5.19
পরিবেশ,5.19
পেছনে,5.19
প্রকল্প,5.19
মিলিয়ন,5.19
সংস্কৃতি,5.19
সম্পূর্ণ,5.19
হয়ত,5.19
হাসান,5.19
হুমকি,5.19
অংশগ্রহণ,5.18
অতিরিক্ত,5.18
আবু,5.18
কুমার,5.18
গতকাল,5.18
গুলো,5.18
তারিখ,5.18
দলে,5.18
নিউ,5.18
পোস্ট,5.18
বি,5.18
যুদ্ধের,5.18
রে,5.18
শিক্ষার্থী,5.18
সংক্রান্ত,5.18
সম্পন্ন,5.18
সাল,5.18
হত,5.18
আ,5.17
আদেশ,5.17
উদ্দেশ্যে,5.17
খেতে,5.17
গেলো,5.17
ঘর,5.17
চুরি,5.17
তদন্ত,5.17
নদী,5.17
নদীর,5.17
নিষিদ্ধ,5.17
পরিষদ,5.17
প্রচার,5.17
ফল,5.17
বাজারে,5.17
মিস,5.17
ম্যাচ,5.17
যুক্তরাষ্ট্র,5.17
শ্রমিক,5.17
সক্ষম,5.17
সভা,5.17
হা,5.17
অঞ্চলের,5.16
অনেকেই,5.16
অভিনয়,5.16
অভিযোগে,5.16
কারনে,5.16
কার্যকর,5.16
খরচ,5.16
গভীর,5.16
গেছেন,5.16
চা,5.16
চিকিৎসা,5.16
চীন,5.16
ছবিতে,5.16
দেব,5.16
পক্ষ,5.16
পার্টির,5.16
পূর্ণ,5.16
ফলাফল,5.16
বাধ্য,5.16
ব্যক্তির,5.16
ভাষার,5.16
মূলত,5.16
যাত্রা,5.16
রাজনীতি,5.16
সেনা,5.16
স্কুলে,5.16
হঠাৎ,5.16
আটকে,5.15
আমিও,5.15
আমেরিকান,5.15
ইংরেজি,5.15
এন্ড,5.15
করত,5.15
খোলা,5.15
গরম,5.15
গোপন,5.15
ঘন্টা,5.15
দে,5.15
দৈনিক,5.15
পবিত্র,5.15
পোশাক,5.15
প্রতিবেদন,5.15
বাংলার,5.15
ব্যবসা,5.15
মাঠে,5.15
মামলার,5.15
যেসব,5.15
রক্ত,5.15
শীর্ষ,5.15
হিন্দু,5.15
হে,5.15
http,5.14
অন্যদিকে,5.14
অবশ্য,5.14
আনন্দ,5.14
আনা,5.14
আলো,5.14
ইচ্ছা,5.14
ইন,5.14
কবিতা,5.14
কোথাও,5.14
খাদ্য,5.14
ঘটেছে,5.14
চূড়ান্ত,5.14
ছয়,5.14
জানুয়ারি,5.14
টেস্ট,5.14
তালিকায়,5.14
দাঁড়িয়ে,5.14
নিয়মিত,5.14
নেন,5.14
পুনরায়,5.14
বঙ্গবন্ধু,5.14
বহু,5.14
বাতিল,5.14
বিখ্যাত,5.14
বোন,5.14
মুখোমুখি,5.14
মেয়েদের,5.14
যেহেতু,5.14
রাষ্ট্র,5.14
শুনতে,5.14
সম্প্রতি,5.14
সাংস্কৃতিক,5.14
সাদা,5.14
সামান্য,5.14
স্বীকার,5.14
অবৈধ,5.13
অসাধারণ,5.13
ইসলামের,5.13
উদ্দেশ্য,5.13
উদ্যোগ,5.13
জাতি,5.13
জানিয়েছে,5.13
দখল,5.13
নিজেই,5.13
পরিস্থিতি,5.13
পশ্চিম,5.13
পাঠানো,5.13
পাতা,5.13
পানির,5.13
ফিরিয়ে,5.13
বোমা,5.13
ভেঙ্গে,5.13
মেয়র,5.13
মেয়ের,5.13
রান,5.13
সপ্তাহ,5.13
সহায়তা,5.13
সাত,5.13
সি,5.13
হত্যার,5.13
আনতে,5.12
আল্লাহর,5.12
উচিৎ,5.12
উন্নত,5.12
এরকম,5.12
ওঠে,5.12
করায়,5.12
জানিয়ে,5.12
নারীর,5.12
পদ্ধতি,5.12
পরিচালিত,5.12
পালিয়ে,5.12
পিতা,5.12
প্রশিক্ষণ,5.12
বিয়ের,5.12
বিশ্বকাপ,5.12
বিশ্ববিদ্যালয়ে,5.12
মাদক,5.12
মানব,5.12
লাগবে,5.12
স্থাপন,5.12
হাসিনা,5.12
অনুরোধ,5.11
অনেকে,5.11
অর্থাৎ,5.11
উঠেছে,5.11
উপলক্ষে,5.11
কলেজের,5.11
গবেষণা,5.11
গাছ,5.11
ঘণ্টা,5.11
চাপ,5.11
চীনের,5.11
জন্যই,5.11
ড,5.11
পরিবহন,5.11
পাই,5.11
প্রতিষ্ঠা,5.11
বিদায়,5.11
ভবন,5.11
রাজধানীর,5.11
রাজশাহী,5.11
রোগ,5.11
সমাজের,5.11
স্বাধীনতার,5.11
হওয়ায়,5.11
হ্যাঁ,5.11
1,5.1
for,5.1
অল্প,5.1
আদালতে,5.1
আধুনিক,5.1
কম্পিউটার,5.1
করেনি,5.1
কারাগারে,5.1
কোম্পানি,5.1
গিয়েছে,5.1
জমি,5.1
জানায়,5.1
জিনিস,5.1
জেনে,5.1
তরুণ,5.1
নম্বর,5.1
নেতৃত্বে,5.1
পড়ার,5.1
পরামর্শ,5.1
প্রচুর,5.1
প্রতিনিধি,5.1
বক্তব্য,5.1
বাধা,5.1
ভেবে,5.1
মজার,5.1
মান,5.1
মামলায়,5.1
লক্ষ্যে,5.1
সবসময়,5.1
সমান,5.1
সম্পদ,5.1
স্বাভাবিক,5.1
i,5.09
অধ্যাপক,5.09
অবশেষে,5.09
আইনের,5.09
কৃষি,5.09
গিয়েছিল,5.09
গুরুত্ব,5.09
চিহ্নিত,5.09
চোখের,5.09
ছাড়াও,5.09
জোর,5.09
জ্ঞান,5.09
ঢাকায়,5.09
তীব্র,5.09
থাকি,5.09
দিবে,5.09
নির্দিষ্ট,5.09
পার্টি,5.09
পুত্র,5.09
বিজ্ঞান,5.09
ব্যবসায়ী,5.09
মসজিদ,5.09
যাক,5.09
যাচ্ছেন,5.09
রাতের,5.09
লম্বা,5.09
লোকজন,5.09
শিক্ষার্থীদের,5.09
শিল্পী,5.09
সংস্থার,5.09
অনুসরণ,5.08
আমায়,5.08
আসলেই,5.08
উভয়,5.08
করলো,5.08
চলবে,5.08
চিঠি,5.08
জল,5.08
জানাতে,5.08
জি,5.08
জীবিত,5.08
ডি,5.08
তেল,5.08
ধরতে,5.08
নাটক,5.08
প্রকল্পের,5.08
প্রকৃত,5.08
প্রক্রিয়া,5.08
প্রধানমন্ত্রীর,5.08
বলছি,5.08
বাঙালি,5.08
ব্রিটিশ,5.08
ভেতরে,5.08
মডেল,5.08
মধ্যেই,5.08
মিয়া,5.08
মিলে,5.08
লা,5.08
লাশ,5.08
স্যার,5.08
অথচ,5.07
অনুবাদ,5.07
আই,5.07
আব্দুল,5.07
আরেকটি,5.07
উদ্বোধন,5.07
ওর,5.07
ওরা,5.07
করিয়ে,5.07
কর্তৃপক্ষ,5.07
কেনো,5.07
গোল,5.07
ছবিটি,5.07
ছাড়াই,5.07
জানানো,5.07
ডাক্তার,5.07
দয়া,5.07
দারুণ,5.07
দি,5.07
দিল,5.07
দ্য,5.07
পরিষদের,5.07
প্রতিযোগিতা,5.07
প্রাপ্ত,5.07
ফুল,5.07
বিজয়,5.07
ভালোবাসা,5.07
ভেঙে,5.07
মি,5.07
মুহাম্মদ,5.07
যেভাবে,5.07
লাইন,5.07
লাগছে,5.07
শিশুদের,5.07
সতর্ক,5.07
সন্দেহ,5.07
স্থায়ী,5.07
অতি,5.06
অনুমোদন,5.06
উক্ত,5.06
কমে,5.06
খাওয়া,5.06
খালি,5.06
চমৎকার,5.06
চলতে,5.06
জনাব,5.06
ট্রেন,5.06
তোমায়,5.06
দশ,5.06
দান,5.06
নং,5.06
নির্যাতন,5.06
নীল,5.06
পরিবর্তনের,5.06
বাড়ির,5.06
ভয়াবহ,5.06
মিডিয়া,5.06
সদস্যদের,5.06
সমালোচনা,5.06
সাধারণত,5.06
সিরিজ,5.06
স্কুলের,5.06
হবেন,5.06
০,5.06
আর্থিক,5.05
আসেন,5.05
উন্নয়নের,5.05
এইসব,5.05
একেবারে,5.05
ওয়েবসাইট,5.05
করতেন,5.05
জনতা,5.05
জমা,5.05
থানা,5.05
নিয়ম,5.05
নেমে,5.05
প্রস্তুতি,5.05
বয়সী,5.05
বাংলাদেশী,5.05
বেছে,5.05
ব্যবহারের,5.05
ব্যস্ত,5.05
ব্যাখ্যা,5.05
ভবিষ্যৎ,5.05
মনোনয়ন,5.05
যাচ্ছি,5.05
যাবার,5.05
যাবেন,5.05
শরীর,5.05
শাহ,5.05
সংশ্লিষ্ট,5.05
সত্যিই,5.05
♪,5.05
2,5.04
