lemma,folded_frequency
daiktas,5.4
susyti,5.4
baigtis,5.4
naktis,5.4
pagrindas,5.4
lygis,5.4
šiaulis,5.4
mažai,5.4
aplinka,5.4
gruodis,5.4
muziejus,5.39
ministerija,5.39
grįžti,5.39
irgi,5.39
kaune,5.39
augalas,5.39
vykdyti,5.39
priemonė,5.39
jaunas,5.39
įtaka,5.39
vytautas,5.39
tėvai,5.39
garsas,5.38
žiūrėti,5.38
pateikti,5.38
aukštis,5.38
c,5.38
sąlyga,5.38
pietas,5.38
ženklas,5.38
vadinti,5.38
sveikata,5.38
dydis,5.38
veiksmas,5.37
ets,5.37
norite,5.37
baltija,5.37
aiškus,5.37
įstaiga,5.37
jėga,5.36
linija,5.36
daina,5.36
žmones,5.36
paskelbti,5.36
policija,5.36
komisija,5.36
nežinoti,5.36
funkcija,5.36
šviesa,5.36
kambarys,5.35
žaisti,5.35
gyvūnas,5.35
literatūra,5.35
0,5.35
lyg,5.35
vien,5.35
valdžia,5.35
tikti,5.34
taisyklė,5.34
keturi,5.34
kam,5.34
mm,5.34
tarsi,5.34
medis,5.34
patekti,5.34
mokytojas,5.34
vaizdas,5.34
konkursas,5.34
švietimas,5.34
plotis,5.34
festivalis,5.34
pamatyti,5.34
bankas,5.34
įrengti,5.33
išleisti,5.33
gimnazija,5.33
stilius,5.33
pavykti,5.33
tarnyba,5.33
nuotrauka,5.33
sudėtis,5.33
turite,5.33
x,5.33
koja,5.33
varžyba,5.33
kilti,5.33
trečias,5.33
tekstas,5.33
energija,5.33
lietuviškas,5.33
asociacija,5.33
didelė,5.33
europa,5.32
jausmas,5.32
produktas,5.32
dokumentas,5.32
maždaug,5.32
pro,5.32
regionas,5.32
priimti,5.32
susitikimas,5.32
latvija,5.32
rungtynis,5.32
stalas,5.31
lyga,5.31
eilė,5.31
darbuotojas,5.31
pakankamai,5.31
augti,5.31
parodyti,5.3
studijos,5.3
objektas,5.3
balsas,5.3
mėnuo,5.3
šiaurė,5.3
įvykis,5.3
geriausias,5.3
žinios,5.3
gaminti,5.3
technika,5.3
didžias,5.3
plaukas,5.29
tinklas,5.29
pastaras,5.29
rusas,5.29
svarbiausia,5.29
senas,5.29
laimėti,5.29
paroda,5.29
ekonomika,5.29
abu,5.29
temperatūra,5.28
atsirasti,5.28
rugpjūtis,5.28
reikalingas,5.28
veidas,5.28
sukelti,5.28
prancūzija,5.28
ginklas,5.28
metodas,5.27
pasaulinis,5.27
daugybė,5.27
gydytojas,5.27
kūryba,5.27
ii,5.27
padėtis,5.27
kelionė,5.27
kiekis,5.27
kraujas,5.27
miestelis,5.27
atskiras,5.27
ekonominis,5.26
būtinas,5.26
šitas,5.26
biblioteka,5.26
riba,5.26
atsakymas,5.26
krepšinis,5.26
televizija,5.26
išskirti,5.26
stovėti,5.26
vidutinis,5.26
terminas,5.25
parašyti,5.25
mokymas,5.25
vakarų,5.25
susipažinti,5.25
institutas,5.25
komandas,5.25
juodas,5.25
ratas,5.25
ateitis,5.25
įdomus,5.25
komitetas,5.25
plotas,5.24
situacija,5.24
armija,5.24
mokslinis,5.24
pristatyti,5.24
rodyti,5.24
reikšmė,5.24
vietinis,5.24
studentas,5.24
beje,5.24
gi,5.24
lr,5.24
medicina,5.24
spauda,5.24
nenorėti,5.24
šiuolaikinis,5.24
elementas,5.24
etapas,5.23
organizuoti,5.23
parduotuvė,5.23
la,5.23
kryptis,5.23
tradicija,5.23
lengvas,5.23
apskritis,5.23
savybė,5.23
lengvai,5.23
dabartinis,5.23
pavasaris,5.23
paskui,5.23
turbūt,5.23
galvoti,5.23
mergaitė,5.23
daktaras,5.23
vertė,5.23
nepriklausomybė,5.23
milijonas,5.23
mokėti,5.22
patvirtinti,5.22
fondas,5.22
pripažinti,5.22
viešas,5.22
istorinis,5.22
studija,5.22
n,5.22
virš,5.22
anglas,5.22
šokis,5.22
principas,5.22
ypatingas,5.22
čempionatas,5.22
rinkimai,5.22
laisvė,5.22
dovana,5.22
mergina,5.22
proga,5.22
kompiuteris,5.22
saugumas,5.21
internetas,5.21
of,5.21
panevėis,5.21
°,5.21
laiškas,5.21
tradicinis,5.21
viešbutis,5.21
laida,5.21
lenkas,5.21
sala,5.21
auksas,5.2
kodas,5.2
vaikinas,5.2
ruduo,5.2
dvaras,5.2
tema,5.2
ilgas,5.2
karalis,5.2
vokietis,5.2
esate,5.2
h,5.2
mama,5.2
motinti,5.2
rytai,5.2
ties,5.2
baltas,5.2
klubas,5.2
gyvybė,5.2
italija,5.2
institucija,5.2
seniai,5.19
tiksliai,5.19
sėkmė,5.19
greitis,5.19
serija,5.19
de,5.19
link,5.19
uab,5.19
gera,5.19
struktūra,5.19
mokslininkas,5.19
rašytojas,5.19
rinka,5.19
galia,5.19
vidurys,5.18
tvarka,5.18
kinija,5.18
duoti,5.18
sužinoti,5.18
paviršius,5.18
paveldas,5.18
skausmas,5.18
aplink,5.18
gero,5.18
klubo,5.18
šiaip,5.18
pozicija,5.18
futbolas,5.18
rengti,5.18
prasmė,5.18
ilga,5.17
statyti,5.17
ugdymas,5.17
tauragė,5.17
pasiūlyti,5.17
kg,5.17
pradžių,5.17
savimi,5.17
val,5.17
kursas,5.17
esantis,5.17
butas,5.17
sluoksnis,5.17
užimti,5.17
išlikti,5.17
stotis,5.17
marijampolė,5.16
pasirinkimas,5.16
žiedas,5.16
vaidmuo,5.16
kultūrinis,5.16
turtas,5.16
vilkaviškis,5.16
didesnis,5.16
judėjimas,5.16
albumas,5.16
turnyras,5.16
netgi,5.16
y,5.16
netrukti,5.16
karinis,5.16
tūkstantis,5.16
žurnalas,5.16
versija,5.16
gyvenas,5.16
vertas,5.16
ežeras,5.16
numeris,5.15
paštas,5.15
as,5.15
lapas,5.15
vadas,5.15
in,5.15
jungtinis,5.15
kalnas,5.15
operacija,5.15
klientas,5.15
vadovauti,5.15
transportas,5.15
sutikti,5.15
kava,5.15
alytus,5.15
skirtumas,5.15
metras,5.15
laipsnis,5.14
aikštelė,5.14
rinktinė,5.14
tinkamas,5.14
patalpa,5.14
nurodyti,5.14
elektra,5.14
tikrųjų,5.14
aktas,5.14
leidimas,5.14
oda,5.14
seniūnija,5.14
kara,5.14
truputis,5.14
ukraina,5.14
gimti,5.14
apdovanojimas,5.13
valgyti,5.13
langas,5.13
kategorija,5.13
pasakoti,5.13
and,5.13
nuolat,5.13
pasak,5.13
dešimtmetis,5.13
metalas,5.13
sodyba,5.13
tomas,5.13
fizinis,5.12
koncertas,5.12
vestuvė,5.12
valstija,5.12
departamentas,5.12
zona,5.12
akademija,5.12
nepaisyti,5.12
klaida,5.12
pagaliau,5.12
jaustis,5.12
sulaukti,5.12
valdyba,5.12
priekis,5.12
apylinkė,5.12
nuomonė,5.12
konferencija,5.11
pranešimas,5.11
kūrinys,5.11
šimtas,5.11
dailė,5.11
šventas,5.11
asmeninis,5.11
elgtis,5.11
doleris,5.11
mylėti,5.11
ačiū,5.11
buvęs,5.11
deja,5.11
didžiausias,5.11
kuomet,5.11
nemažai,5.11
tarpu,5.11
žinomas,5.11
remtis,5.11
surasti,5.11
rinkinys,5.11
teikti,5.11
praleisti,5.11
blogas,5.11
trūkti,5.1
pasirodymas,5.1
draugija,5.1
upė,5.1
pinigas,5.1
prasti,5.1
esmė,5.1
susitikti,5.1
bazė,5.1
dirbas,5.1
galiausiai,5.1
nelabai,5.1
pasiūlymas,5.1
scena,5.1
treneris,5.1
žūti,5.1
pasirašyti,5.1
drabužis,5.1
veikėjas,5.1
laikytis,5.1
liaudis,5.1
akmuo,5.1
estija,5.09
skaityti,5.09
architektūra,5.09
pavadinti,5.09
administracija,5.09
žuvis,5.09
valdyti,5.09
viltis,5.09
važiuoti,5.09
atgal,5.09
gražiai,5.09
netoli,5.09
pan.,5.09
įmanyti,5.09
prekė,5.09
gražus,5.09
naudojimas,5.09
atėti,5.09
keliauti,5.09
pavardė,5.09
skirtis,5.09
mediena,5.09
karalystė,5.09
mokestis,5.08
baigti,5.08
erdvė,5.08
sudėtingas,5.08
salė,5.08
raštas,5.08
girdėti,5.08
http,5.08
negu,5.08
paminklas,5.08
įsakymas,5.08
parduoti,5.08
kelis,5.08
pastebėti,5.08
retai,5.08
vietovė,5.08
pranešti,5.07
uostas,5.07
laikraštis,5.07
muziejas,5.07
partizanas,5.07
protas,5.07
iškart,5.07
merginti,5.07
neįmanyti,5.07
visuomet,5.07
įskaityti,5.07
šiol,5.07
medinis,5.07
teisinis,5.07
leidinys,5.07
it,5.06
auka,5.06
kamera,5.06
pramonis,5.06
centrinis,5.06
pareigūnas,5.06
lyderis,5.06
laimė,5.06
atsakyti,5.06
gražas,5.06
sunkiai,5.06
kilmė,5.06
kūrinis,5.06
laimingas,5.06
virtuvė,5.06
itin,5.06
mėnesius,5.06
osios,5.06
žiemos,5.06
keistas,5.06
paprasti,5.06
tarpusavis,5.06
kūdikis,5.06
sovietas,5.06
pasižymėti,5.06
paukštis,5.05
įranga,5.05
galimas,5.05
svetainė,5.05
mielas,5.05
būdingas,5.05
misija,5.05
dviem,5.05
kasmet,5.05
pačiu,5.05
sukūrė,5.05
you,5.05
taurė,5.05
menininkas,5.05
dukra,5.05
garbė,5.05
dainas,5.05
bilietas,5.05
kovoti,5.05
batas,5.05
teorija,5.04
alus,5.04
paslaptis,5.04
vartoti,5.04
vaistas,5.04
aktyviai,5.04
ispanija,5.04
dr,5.04
drauge,5.04
išties,5.04
valsti,5.04
visur,5.04
ąją,5.04
žydų,5.04
sąjungas,5.04
stebėti,5.04
trumpas,5.04
premija,5.04
viršus,5.04
oras,5.04
faktas,5.04
konstrukcija,5.04
karalius,5.04
elektroninis,5.04
prašyti,5.04
vynas,5.04
akimirka,5.04
anglija,5.03
radijas,5.03
ledas,5.03
užduotis,5.03
bandymas,5.03
lova,5.03
seksas,5.03
min,5.03
naujai,5.03
pilis,5.03
kuniga,5.03
generalinis,5.03
utena,5.03
praeitis,5.03
gydymas,5.03
britanija,5.03
gediminas,5.03
pilnas,5.03
švedija,5.03
vertybė,5.03
sostinė,5.03
parama,5.03
kontrolė,5.03
draudimas,5.03
gėrimas,5.03
gėlė,5.02
nužudyti,5.02
papildyti,5.02
išvykti,5.02
žurnalistas,5.02
techninis,5.02
greitas,5.02
paveikslas,5.02
variklis,5.02
taika,5.02
poveikis,5.02
kortelė,5.02
baimė,5.02
ugnis,5.02
filmo,5.02
is,5.02
lt,5.02
matyt,5.02
nesvarbus,5.02
šaka,5.02
tautinis,5.02
vadintis,5.02
požiūris,5.02
apimti,5.02
sodas,5.02
vienetas,5.02
maskva,5.02
kitoks,5.01
blogai,5.01
turizmas,5.01
stovykla,5.01
pradinis,5.01
įsitikinti,5.01
taikyti,5.01
atsisakyti,5.01
kapitonas,5.01
kairė,5.01
svetainis,5.01
naujiena,5.01
daugiausis,5.01
el,5.01
f,5.01
kasdien,5.01
norime,5.01
nusprendė,5.01
likimas,5.01
parapija,5.01
valdovas,5.01
nepriklausomas,5.01
kūrimas,5.01
žaidėja,5.01
plačiai,5.01
nusikaltimas,5.01
lėšos,5.01
katedra,5.01
vidinis,5.0
japonija,5.0
mokytoti,5.0
kanalas,5.0
išorinis,5.0
savininkas,5.0
skonis,5.0
teisingumas,5.0
atviras,5.0
numatyti,5.0
didžioji,5.0
graži,5.0
panašiai,5.0
pirmosios,5.0
ųjų,5.0
įprastas,5.0
parlamentas,5.0
kariuomenis,5.0
vertinti,5.0
reikalavimas,5.0
prancūzas,5.0
atidaryti,5.0
surengti,5.0
planeta,4.99
įtraukti,4.99
popierius,4.99
ateinti,4.99
apygarda,4.99
pergalė,4.99
vartas,4.99
pakviesti,4.99
plėtra,4.99
trakas,4.99
karis,4.99
dujas,4.99
mokinis,4.99
didžiausia,4.99
es,4.99
pr,4.99
proc.,4.99
sėkmingai,4.99
sunaikinti,4.99
žiema,4.99
gimimas,4.99
tikėjimas,4.99
kambaris,4.99
pokalbis,4.99
petras,4.99
banga,4.99
gynyba,4.99
dangas,4.99
pagalvoti,4.99
režisierius,4.99
atmintis,4.98
profesionalus,4.98
ligoninis,4.98
įveikti,4.98
kvapas,4.98
kolekcija,4.98
prisijungti,4.98
specialistas,4.98
finansai,4.98
parkti,4.98
rankas,4.98
tol,4.98
tv,4.98
žinau,4.98
baltarusija,4.98
viena,4.98
kokybė,4.98
kandidatas,4.98
elektrinis,4.98
žingsnis,4.98
palanga,4.98
konstitucija,4.98
karštas,4.98
fakultetas,4.97
pasikeisti,4.97
prarasti,4.97
sėdėti,4.97
vadinama,4.97
kalėjimas,4.97
poetas,4.97
religija,4.97
turinys,4.97
praktika,4.97
bandė,4.97
neretai,4.97
tiesiai,4.97
vietoj,4.97
parengti,4.97
kūrėjas,4.97
raudona,4.97
nuolatinis,4.97
vaisius,4.97
noras,4.97
stogas,4.97
bandyti,4.97
tikėti,4.97
stengtis,4.97
karjera,4.97
sąskaita,4.97
aktyvus,4.97
data,4.97
aprašymas,4.97
žalgiris,4.97
atitikti,4.97
galerija,4.97
narė,4.97
kažkoks,4.97
aiškiai,4.97
žaidėjas,4.97
pasirūpinti,4.96
visa,4.96
atsakingas,4.96
muzikinis,4.96
katalikas,4.96
adresas,4.96
mašinas,4.96
perduoti,4.96
finansinis,4.96
nedidelis,4.96
profesinis,4.96
paskirtis,4.96
pamoka,4.96
didžiojo,4.96
iii,4.96
nedaug,4.96
stipriai,4.96
asmenybė,4.96
netekti,4.96
vartotojas,4.96
mėnesis,4.96
pačias,4.96
lemti,4.96
arbata,4.96
reiškinys,4.96
siela,4.96
apsaugoti,4.96
augimas,4.96
nutikti,4.95
pasirinkti,4.95
fotografija,4.95
prisiminti,4.95
balti,4.95
pagaminti,4.95
mėsa,4.95
dydį,4.95
vakare,4.95
žem,4.95
žemę,4.95
ramybė,4.95
poezija,4.95
svoris,4.95
sumokėti,4.95
pasibaigti,4.95
masė,4.95
šilutė,4.95
nematyti,4.95
procentas,4.95
nedidelė,4.95
antanas,4.94
įrašyti,4.94
atranka,4.94
pilna,4.94
kelti,4.94
išeiti,4.94
panaudoti,4.94
kaulas,4.94
lentelė,4.94
abiejų,4.94
kalbų,4.94
medalis,4.94
statinis,4.94
suknelė,4.94
pilietis,4.94
popiežius,4.94
konfliktas,4.94
gyvas,4.94
administracinis,4.94
profesorius,4.94
judėti,4.94
keisti,4.94
atstumas,4.94
salas,4.94
kiaušinis,4.94
paskirti,4.94
išlaikyti,4.93
ligoninė,4.93
pienas,4.93
malonumas,4.93
reforma,4.93
paprastai,4.93
neleisti,4.93
dėlto,4.93
ha,4.93
norėčiai,4.93
objekti,4.93
pernelyg,4.93
rūmų,4.93
teisingai,4.93
u,4.93
minti,4.93
vandenynas,4.93
smegenys,4.93
akcija,4.93
egzistuoti,4.93
mindaugas,4.93
pacientas,4.93
paaiškinti,4.93
aprašyti,4.93
teisingas,4.92
pažymėti,4.92
tiesioginis,4.92
puslapis,4.92
tikėtis,4.92
staiga,4.92
greta,4.92
didžiausių,4.92
neseniai,4.92
vakar,4.92
xx,4.92
pajamos,4.92
vyriausias,4.92
mūšis,4.92
filosofija,4.92
rinktinis,4.92
žemėlapis,4.92
pokytis,4.92
kapas,4.92
dvasia,4.92
dešinė,4.92
mažeikis,4.92
parkas,4.92
nusipirkti,4.92
dangus,4.92
nepavykti,4.91
ciklas,4.91
mamos,4.91
išgyventi,4.91
užėmė,4.91
mokytis,4.91
statusas,4.91
priversti,4.91
papildomas,4.91
tęsti,4.91
mašina,4.91
raudonas,4.91
norvegija,4.91
simbolis,4.91
klimatas,4.91
iniciatyva,4.91
priminti,4.91
paryžius,4.91
džonas,4.91
išrinkti,4.91
kariuomenė,4.91
patikrinti,4.91
bandas,4.91
išėjo,4.91
kalėdų,4.91
konkurse,4.91
niekur,4.91
pelnė,4.91
prof,4.91
smagu,4.91
varžybose,4.91
užtekti,4.91
vėjas,4.91
viršininkas,4.91
nuostabus,4.9
būrys,4.9
valdas,4.9
senovė,4.9
naudotis,4.9
mėgti,4.9
norma,4.9
kaina,4.9
paruošti,4.9
renginys,4.9
susitarimas,4.9
balta,4.9
keleivis,4.9
dantis,4.9
elgesys,4.9
abi,4.9
angl.,4.9
dešimt,4.9
didytis,4.9
geriausių,4.9
nauda,4.9
regioninis,4.9
sumažinti,4.9
organizmas,4.9
civilinis,4.9
įsteigti,4.89
priežiūra,4.89
dviratis,4.89
įrodyti,4.89
uosti,4.89
andrius,4.89
įraša,4.89
bendradarbiavimas,4.89
ansamblis,4.89
kretinga,4.89
automobilį,4.89
baigė,4.89
dėka,4.89
for,4.89
kažkur,4.89
nugaras,4.89
ryte,4.89
žvaigždė,4.89
užtikrinti,4.89
meras,4.89
organas,4.89
rūgštis,4.89
režimas,4.89
turistas,4.89
laivas,4.89
įvertinti,4.89
motina,4.89
įrodymas,4.89
įvairia,4.89
žiūrovas,4.89
žemaitis,4.88
visuomeninis,4.88
smarkiai,4.88
padidinti,4.88
trukmė,4.88
nuotraukas,4.88
berniukas,4.88
kolegija,4.88
paminėti,4.88
gaila,4.88
kitur,4.88
prisidėti,4.88
sostinis,4.88
krikščionis,4.88
tarpas,4.88
biuras,4.88
surinkti,4.88
klasikinis,4.88
sėkmingas,4.88
partneris,4.88
telšis,4.87
susidaryti,4.87
interesas,4.87
viršutinis,4.87
bendrija,4.87
pagarba,4.87
izraelis,4.87
išsiaiškinti,4.87
patirtis,4.87
londonas,4.87
nugalėti,4.87
juozas,4.87
mokiniai,4.87
sūnas,4.87
va,4.87
žodžiu,4.87
autobusas,4.87
geležinkelis,4.87
vaikystė,4.87
pavojus,4.87
sujungti,4.87
kampas,4.87
paulius,4.87
stiprus,4.87
indija,4.87
pobūdis,4.87
vandenis,4.87
sparčiai,4.86
įkurti,4.86
kryžius,4.86
kompleksas,4.86
smėlis,4.86
diskas,4.86
akivaizdus,4.86
sugebėti,4.86
specialus,4.86
atlikėjas,4.86
sutrikimas,4.86
pabėgti,4.86
kritika,4.86
siūlyti,4.86
produkcija,4.86
ab,4.86
buvę,4.86
kelios,4.86
tiesiogiai,4.86
w,4.86
xix,4.86
meistras,4.86
išvaizda,4.86
pasaka,4.86
apačia,4.86
federacija,4.86
aušra,4.86
susirinkimas,4.86
naudingas,4.86
turkija,4.86
bėgti,4.86
uždaryti,4.85
patikėti,4.85
žinyti,4.85
skatinti,4.85
savaitgalis,4.85
rokas,4.85
karalienė,4.85
dailininkas,4.85
gerti,4.85
restoranas,4.85
atstovauti,4.85
išgirsti,4.85
grąžinti,4.85
atsirantd,4.85
dainti,4.85
mėnesio,4.85
niekam,4.85
video,4.85
azija,4.85
reikti,4.85
sąjūdis,4.85
amerikietis,4.85
bruožas,4.85
svečias,4.85
gylis,4.85
reakcija,4.85
didžiulis,4.84
spektaklis,4.84
sumažėti,4.84
prašymas,4.84
marija,4.84
priėmė,4.84
byla,4.84
pirmenybė,4.84
analizė,4.84
planuoti,4.84
pasitaikyti,4.84
auksinis,4.84
asmeniškai,4.84
del,4.84
iškovas,4.84
ramiai,4.84
ukmergės,4.84
vėti,4.84
parodas,4.84
kęstutis,4.84
suomija,4.84
naujienas,4.84
statistika,4.84
generolas,4.84
skulptūra,4.84
bausmė,4.84
ryga,4.84
galus,4.84
dtr,4.84
afrika,4.84
baltymas,4.83
laikrodis,4.83
pašalinti,4.83
išteklius,4.83
gintaras,4.83
pasakojimas,4.83
agentūra,4.83
roma,4.83
kostiumas,4.83
čempionas,4.83
ketvirtas,4.83
cheminis,4.83
indas,4.83
sekti,4.83
pasinaudoti,4.83
didas,4.83
jausti,4.83
nutraukti,4.83
danija,4.83
nebebūti,4.83
baseinas,4.83
būdamas,4.83
gerokai,4.83
kėdainis,4.83
miestua,4.83
mokymytis,4.83
pačią,4.83
vertimas,4.83
pirminis,4.83
priskirti,4.83
gamykla,4.83
tėvynė,4.83
priekinis,4.83
rimtai,4.83
lėktuvas,4.82
vartojimas,4.82
romanas,4.82
raida,4.82
tonas,4.82
prietaisas,4.82
pardavimas,4.82
reikalauti,4.82
svajonis,4.82
pavojingas,4.82
jose,4.82
kažkaip,4.82
lygiai,4.82
nebent,4.82
niujorkas,4.82
parke,4.82
san,4.82
tikiuosi,4.82
šou,4.82
žygis,4.82
dvasinis,4.82
sąvoka,4.82
mumis,4.82
oficialis,4.82
poreikis,4.82
raseinis,4.82
aikštė,4.82
apatinis,4.82
įvykdyti,4.82
protingas,4.82
aisias,4.82
rimtas,4.81
įgyvendinti,4.81
arena,4.81
kvalifikacija,4.81
duona,4.81
