lemma,folded_frequency
8,5.55
deși,5.55
ul,5.55
milion,5.55
simți,5.55
celălalt,5.55
adevărat,5.55
nivel,5.54
frumos,5.54
cine,5.54
propriu,5.54
putere,5.54
dori,5.53
conform,5.53
sfânt,5.53
acțiune,5.53
întreg,5.52
patru,5.52
studiu,5.52
înțelege,5.52
săptămână,5.52
aștepta,5.52
însemna,5.52
vreme,5.52
muncă,5.52
realiza,5.51
împotriva,5.51
c,5.51
eveniment,5.51
ușor,5.51
vechi,5.51
lung,5.51
bărbat,5.51
căuta,5.5
iulie,5.5
mașină,5.5
noiembrie,5.5
printre,5.5
v,5.5
mediu,5.5
social,5.5
simplu,5.5
tată,5.5
reuși,5.49
serviciu,5.49
moarte,5.49
cunoaște,5.49
exemplu,5.48
oficial,5.48
domeniu,5.48
proiect,5.48
decembrie,5.48
octombrie,5.48
plan,5.48
mamă,5.48
societate,5.48
greu,5.48
publica,5.47
septembrie,5.47
acasă,5.47
prieten,5.47
oferi,5.47
idee,5.47
cameră,5.47
cap,5.47
jos,5.47
mână,5.46
jur,5.46
cluj,5.46
curs,5.46
motiv,5.46
crea,5.46
partid,5.46
lucra,5.46
prezenta,5.46
serie,5.46
proces,5.46
război,5.46
consiliu,5.45
obține,5.45
produce,5.45
,5.45
9,5.45
deoarece,5.45
iunie,5.45
cultură,5.45
fiu,5.45
ajutor,5.45
lege,5.45
uita,5.44
muri,5.44
ochi,5.44
întâmpla,5.44
lângă,5.44
minut,5.44
juca,5.44
conduce,5.43
adică,5.43
sită,5.43
cale,5.43
dezvoltare,5.43
republică,5.43
cere,5.43
liber,5.43
zice,5.43
nici_un,5.43
puternic,5.42
trimite,5.42
rând,5.42
artă,5.42
deci,5.42
total,5.42
rău,5.42
viitor,5.42
pleca,5.42
valoare,5.41
sus,5.41
the,5.41
tânăr,5.41
etce,5.41
martie,5.41
niște,5.41
cultural,5.41
pierde,5.41
părinte,5.41
citi,5.41
purta,5.41
ediție,5.41
mondial,5.4
natural,5.4
gen,5.4
gândi,5.4
unitate,5.4
corp,5.4
relație,5.4
legătură,5.4
economic,5.4
personal,5.4
program,5.4
scurt,5.39
imagine,5.39
rol,5.39
niciodată,5.39
american,5.39
militar,5.39
ridica,5.39
acord,5.39
include,5.39
sfârșit,5.39
ocupa,5.39
negru,5.38
vreun,5.38
rege,5.38
material,5.38
articol,5.38
august,5.38
informație,5.38
posibil,5.38
cinci,5.38
destul,5.38
termen,5.38
pământ,5.37
trăi,5.37
probabil,5.37
șef,5.37
azi,5.37
dintr,5.37
europa,5.37
ianuarie,5.37
John,5.37
alegere,5.37
listă,5.37
lega,5.37
considera,5.37
deschide,5.37
forma,5.37
susține,5.36
uniune,5.36
urmare,5.36
numi,5.36
doamnă,5.36
sat,5.36
frate,5.36
succes,5.36
model,5.36
stabili,5.35
stradă,5.35
organiza,5.35
scop,5.35
masă,5.35
alături,5.35
aprilie,5.35
departe,5.35
pregăti,5.35
autor,5.35
plăcea,5.35
post,5.35
telefon,5.34
cineva,5.34
participa,5.34
piață,5.34
ministru,5.34
permite,5.34
direct,5.34
inimă,5.33
istoric,5.33
majoritate,5.33
alb,5.33
inclusiv,5.33
nimeni,5.33
sigur,5.33
profesor,5.33
titlu,5.33
poliție,5.33
lumină,5.33
respectiv,5.32
lupta,5.32
spate,5.32
meci,5.32
situație,5.32
privi,5.32
aproximativ,5.32
ioan,5.32
Mihai,5.32
clasă,5.32
comun,5.32
interior,5.32
produs,5.32
schimb,5.32
element,5.32
forță,5.32
câștiga,5.32
auzi,5.31
anumit,5.31
întreba,5.31
odată,5.31
soție,5.31
afacere,5.31
stare,5.31
spațiu,5.31
siguranță,5.31
adevăr,5.31
premiu,5.31
primar,5.31
declara,5.31
teatru,5.31
plin,5.31
secol,5.3
director,5.3
jumătate,5.3
astăzi,5.3
întrebare,5.3
muzică,5.3
picior,5.29
viu,5.29
lansa,5.29
culoare,5.29
dvs,5.29
mereu,5.29
piesă,5.29
întâlni,5.29
ieși,5.29
utiliza,5.29
răspunde,5.29
măsură,5.29
sursă,5.28
întâlnire,5.28
calitate,5.28
central,5.28
dragoste,5.28
nord,5.28
exact,5.28
condiție,5.28
raport,5.28
club,5.28
control,5.28
complet,5.28
februarie,5.28
autoritate,5.28
minte,5.28
organizație,5.28
actual,5.28
imediat,5.27
linie,5.27
zic,5.27
kilometru,5.27
rezultat,5.27
înalt,5.27
mijloc,5.27
cam,5.27
privind,5.27
obiect,5.27
animal,5.27
creștere,5.27
final,5.27
fost,5.26
ruga,5.26
perfect,5.26
seamă,5.26
stil,5.26
cand,5.26
clar,5.26
construcție,5.26
descoperi,5.26
universitate,5.26
aer,5.26
construi,5.26
poziție,5.25
b,5.25
datorită,5.25
dupa,5.25
Iași,5.25
rus,5.25
potrivit,5.25
text,5.25
ci,5.25
localitate,5.25
roman,5.25
scoate,5.25
comunitate,5.25
sud,5.25
Rusia,5.24
început,5.24
teren,5.24
sex,5.24
luptă,5.24
navă,5.24
uman,5.24
Ion,5.24
Nicolae,5.24
tocmai,5.24
x,5.24
mișcare,5.24
volum,5.24
clădire,5.23
mesaj,5.23
tehnic,5.23
efect,5.23
lea,5.23
new,5.23
printr,5.23
totuși,5.23
parlament,5.23
sezon,5.23
cer,5.23
producție,5.23
muzeu,5.23
comună,5.23
noapte,5.23
petrece,5.22
știință,5.22
continuu,5.22
necesar,5.22
păstra,5.22
regiune,5.22
plăti,5.22
marie,5.22
cuprinde,5.22
document,5.22
sua,5.22
conține,5.22
folosit,5.22
cumpăra,5.22
poezie,5.22
ordin,5.22
act,5.21
curte,5.21
populație,5.21
anunța,5.21
superior,5.21
real,5.21
altfel,5.21
măcar,5.21
p,5.21
modern,5.21
rapid,5.21
continua,5.21
ulterior,5.21
normal,5.21
minister,5.21
întoarce,5.2
roșu,5.2
conducere,5.2
popor,5.2
iubi,5.2
suflet,5.2
vre,5.2
interes,5.2
medic,5.2
festival,5.2
sens,5.2
cod,5.2
înregistra,5.2
atenție,5.19
categorie,5.19
fizic,5.19
divers,5.19
schimba,5.19
popular,5.19
0,5.19
dr,5.19
Gheorghe,5.19
video,5.19
regulă,5.19
energie,5.19
obicei,5.19
atac,5.19
șase,5.19
revistă,5.19
asociație,5.19
medie,5.19
privire,5.18
structură,5.18
spital,5.18
campanie,5.18
naște,5.18
german,5.18
asă,5.18
tv,5.18
foc,5.18
secret,5.18
cunoscut,5.18
metodă,5.18
închide,5.18
anterior,5.17
pur,5.17
transport,5.17
administrație,5.17
natură,5.17
of,5.17
Timișoara,5.17
uneori,5.17
teritoriu,5.17
efectua,5.17
parc,5.17
grad,5.17
semn,5.17
străin,5.16
desfășura,5.16
funcționa,5.16
afl,5.16
il,5.16
seara,5.16
scenă,5.16
jucător,5.16
schimbare,5.16
termina,5.16
ortodox,5.16
tare,5.16
artist,5.16
spera,5.16
aminti,5.16
pagină,5.16
fiică,5.16
spectacol,5.16
instituție,5.16
municipiu,5.15
intrare,5.15
accident,5.15
miailitru,5.15
boală,5.15
personaj,5.15
acorda,5.15
sediu,5.15
comercial,5.15
obiectiv,5.14
gol,5.14
grijă,5.14
intern,5.14
abia,5.14
du,5.14
întotdeauna,5.14
aur,5.14
accepta,5.14
decizie,5.14
est,5.14
implica,5.14
proprietate,5.14
lemn,5.14
economie,5.14
semna,5.13
opri,5.13
fotbal,5.13
ordine,5.13
zece,5.13
aspect,5.13
Alexandru,5.13
euro,5.13
Germania,5.13
ieri,5.13
plus,5.13
încât,5.13
recunoaște,5.13
naștere,5.13
menționa,5.13
armată,5.13
constitui,5.13
vis,5.12
reveni,5.12
specific,5.12
larg,5.12
numeros,5.12
unit,5.12
electric,5.12
afara,5.12
afară,5.12
michael,5.12
r,5.12
pană,5.12
soare,5.12
plăcut,5.12
ambii,5.12
vârstă,5.12
asigura,5.12
încredere,5.12
rețea,5.11
extern,5.11
totodată,5.11
suprafață,5.11
iată,5.11
hotel,5.11
industrie,5.11
șansă,5.11
sport,5.11
intr,5.11
york,5.11
lipsi,5.11
dolar,5.11
complex,5.11
liceu,5.11
rest,5.11
învăța,5.11
corect,5.11
deține,5.11
pace,5.11
pas,5.1
chișinău,5.1
vină,5.1
lider,5.1
dimensiune,5.1
dumneavoastră,5.1
repede,5.1
trage,5.1
cartă,5.1
încheia,5.1
operă,5.1
sânge,5.1
rezulta,5.1
securitate,5.1
apariție,5.1
francez,5.1
sportiv,5.1
scriitor,5.1
franță,5.1
suficient,5.09
misiune,5.09
munte,5.09
utilizare,5.09
institut,5.09
durere,5.09
concurs,5.09
cont,5.09
medical,5.09
caracter,5.09
anume,5.09
Brașov,5.09
comisie,5.09
capitală,5.09
situa,5.09
problem,5.09
poveste,5.09
educație,5.08
decide,5.08
apărare,5.08
trecut,5.08
prinde,5.08
Andrei,5.08
Dan,5.08
david,5.08
george,5.08
civil,5.08
activ,5.08
facut,5.07
doctor,5.07
client,5.07
evident,5.07
pădure,5.07
Roman,5.07
prezență,5.07
atinge,5.07
viteză,5.07
păcat,5.07
fond,5.07
capacitate,5.07
agent,5.07
vară,5.07
mulțumi,5.07
băiat,5.07
existență,5.07
maxim,5.07
vest,5.07
preot,5.07
aparține,5.06
top,5.06
unire,5.06
crescut,5.06
seară,5.06
iubire,5.06
fericit,5.06
Vasile,5.06
etapă,5.06
absolut,5.06
mie,5.06
inițial,5.06
științific,5.06
italie,5.06
regim,5.06
deosebit,5.06
marca,5.06
direcție,5.06
bucura,5.06
literatură,5.05
subiect,5.05
gură,5.05
propune,5.05
urmări,5.05
intru,5.05
concert,5.05
birou,5.05
avion,5.05
Constantin,5.05
dreaptă,5.05
suceave,5.05
putin,5.05
gând,5.05
minunat,5.05
locuitor,5.05
magazin,5.05
șapte,5.05
observa,5.05
variantă,5.05
colaborare,5.04
expoziție,5.04
partener,5.04
crește,5.04
deloc,5.04
sibiu,5.04
polițist,5.04
distanță,5.04
apropiat,5.04
financiar,5.04
palat,5.04
regină,5.04
afirma,5.04
merita,5.04
facultate,5.04
suferi,5.03
reduce,5.03
politică,5.03
însuși,5.03
dovedi,5.03
Adrian,5.03
Mircea,5.03
noaptea,5.03
parcă,5.03
ștefan,5.03
prelua,5.03
ziar,5.03
porni,5.03
tradiție,5.03
păr,5.02
europă,5.02
g,5.02
reprezentant,5.02
lipsă,5.02
dor,5.02
finală,5.02
organizare,5.02
carieră,5.02
fiindcă,5.02
Radu,5.02
scăpa,5.02
presă,5.02
sector,5.02
sentiment,5.02
interesant,5.02
episod,5.02
des,5.01
cetățean,5.01
englez,5.01
preț,5.01
contract,5.01
acces,5.01
cercetare,5.01
trupă,5.01
curent,5.01
sprijin,5.01
Arad,5.01
fară,5.01
online,5.01
peter,5.01
port,5.01
libertate,5.01
administrativ,5.01
baza,5.01
vot,5.01
piatră,5.01
verde,5.01
povest,5.01
dovadă,5.01
locui,5.01
on,5.0
similar,5.0
standard,5.0
mănăstire,5.0
internet,5.0
voce,5.0
comunist,5.0
bate,5.0
întâi,5.0
realizare,5.0
alba,5.0
napoce,5.0
sf,5.0
ușă,5.0
student,5.0
galerie,5.0
actor,5.0
înscrie,5.0
apropiere,5.0
tradițional,5.0
fază,5.0
armă,5.0
original,5.0
as,5.0
instrument,4.99
protecție,4.99
cânta,4.99
dedica,4.99
treabă,4.99
discuta,4.99
insulă,4.99
anual,4.99
origine,4.99
sală,4.99
televiziune,4.99
pierdere,4.99
evoluție,4.99
art,4.99
James,4.99
viată,4.99
Victor,4.99
plantă,4.99
ocazie,4.99
producător,4.99
răspuns,4.99
limită,4.99
temă,4.99
părăsi,4.99
competiție,4.99
ungarie,4.98
bătrân,4.98
ofițer,4.98
rece,4.98
sănătate,4.98
gaz,4.98
ucide,4.98
haină,4.98
religios,4.98
exterior,4.98
circa,4.98
gata,4.98
web,4.98
influență,4.98
analiză,4.98
comandă,4.98
soră,4.98
onoare,4.98
introduce,4.98
temperatură,4.98
victorie,4.98
colecție,4.97
bancă,4.97
bogat,4.97
căpitan,4.97
dezvolta,4.97
posibilitate,4.97
test,4.97
continuare,4.97
piele,4.97
radio,4.97
floare,4.97
scrisoare,4.97
determina,4.97
desigur,4.97
victimă,4.97
arunca,4.97
proteja,4.97
cercetar,4.97
notă,4.97
reacție,4.97
privat,4.97
consta,4.97
serios,4.96
leu,4.96
închisoare,4.96
crăciun,4.96
firmă,4.96
excepție,4.96
literar,4.96
ucraină,4.96
altceva,4.96
and,4.96
Constanța,4.96
curând,4.96
fim,4.96
versiune,4.96
conflict,4.96
ascunde,4.96
referi,4.96
motor,4.96
recent,4.96
pic,4.96
academie,4.95
descrie,4.95
credință,4.95
factor,4.95
artistic,4.95
extrem,4.95
ataca,4.95
cursă,4.95
învățământ,4.95
risc,4.95
elev,4.95
slab,4.95
operațiune,4.95
intermediu,4.95
vorbim,4.95
statut,4.95
memorie,4.95
regional,4.95
campionat,4.95
formare,4.95
apel,4.95
părere,4.95
parlamentar,4.95
pat,4.95
tăia,4.95
tratament,4.95
vizita,4.95
independent,4.95
clasic,4.94
elibera,4.94
diferență,4.94
numit,4.94
t,4.94
zbor,4.94
avocat,4.94
cădea,4.94
caracteristică,4.94
transforma,4.94
electronic,4.94
dimineață,4.94
dna,4.94
oricum,4.94
Paul,4.94
universităție,4.94
scădea,4.94
durată,4.94
erou,4.94
găsesc,4.94
fenomen,4.93
adăuga,4.93
soluție,4.93
refuza,4.93
soț,4.93
religie,4.93
mâncare,4.93
scaun,4.93
editură,4.93
experiență,4.93
frică,4.93
daniel,4.93
trecere,4.93
tur,4.93
ti,4.93
fugi,4.93
departament,4.93
mânca,4.93
poză,4.93
realitate,4.93
cantitate,4.93
discuție,4.93
rar,4.93
universitar,4.93
mulțime,4.92
grav,4.92
poet,4.92
mobil,4.92
dosar,4.92
salva,4.92
vârf,4.92
transmite,4.92
unic,4.92
generație,4.92
efort,4.92
adesea,4.92
america,4.92
ba,4.92
cm,4.92
Henry,4.92
iii,4.92
încercare,4.92
cerere,4.92
lovi,4.92
cartier,4.92
suna,4.92
planetă,4.92
presupune,4.92
cântec,4.92
dublu,4.92
turneu,4.92
județean,4.92
proveni,4.91
mort,4.91
dispozitiv,4.91
semnificativ,4.91
china,4.91
oricare,4.91
f,4.91
explica,4.91
contact,4.91
noroc,4.91
canal,4.91
promova,4.91
grupă,4.91
cunoștință,4.91
turistic,4.91
tineret,4.91
dimineața,4.91
indiferent,4.91
opt,4.91
realizat,4.91
vârsta,4.91
presiune,4.91
individual,4.91
bilet,4.91
univers,4.91
stație,4.91
râu,4.91
cupă,4.91
folosire,4.91
parcurs,4.91
margine,4.91
pericol,4.91
tren,4.91
copie,4.9
pod,4.9
angaja,4.9
aeroport,4.9
invita,4.9
ajut,4.9
vadă,4.9
sumă,4.9
sexual,4.9
adopta,4.9
major,4.9
sarcină,4.9
celulă,4.9
cafea,4.9
ata,4.9
Craiova,4.9
deasupra,4.9
ligă,4.9
conferință,4.9
carne,4.9
pacient,4.9
trup,4.9
câmp,4.9
muta,4.9
conținut,4.9
distrus,4.9
atent,4.9
creare,4.9
dans,4.89
modificare,4.89
disponibil,4.89
teorie,4.89
vas,4.89
conta,4.89
fundație,4.89
înregistrare,4.89
secție,4.89
cruce,4.89
dificil,4.89
personalitate,4.89
comerț,4.89
adunare,4.89
prefera,4.89
deputat,4.89
fals,4.89
stângă,4.89
opinie,4.89
substanță,4.89
medicină,4.89
fotografie,4.89
permanent,4.89
im,4.89
dispune,4.89
denumire,4.89
lac,4.89
cal,4.89
afecta,4.89
costa,4.89
muzical,4.89
dispărea,4.88
prezentare,4.88
sticlă,4.88
contra,4.88
vale,4.88
capăt,4.88
elenă,4.88
soldat,4.88
val,4.88
episcop,4.88
emite,4.88
proprietar,4.88
căutare,4.88
st,4.88
trezi,4.88
perete,4.88
ansamblu,4.88
înțelegere,4.88
conducător,4.87
albastru,4.87
convinge,4.87
drag,4.87
medicament,4.87
condamna,4.87
asculta,4.87
frank,4.87
iti,4.87
Paris,4.87
poti,4.87
Transilvania,4.87
u,4.87
respect,4.87
tehnologie,4.87
înapoi,4.87
britanic,4.87
probă,4.87
importanță,4.87
epocă,4.87
agricol,4.87
prevedea,4.87
secțiune,4.87
ciudă,4.86
spanie,4.86
egal,4.86
restaurant,4.86
kilogram,4.86
ajung,4.86
cetate,4.86
cald,4.86
context,4.86
simbol,4.86
organism,4.86
gust,4.86
așadar,4.86
Bogdan,4.86
cumva,4.86
deca,4.86
it,4.86
Petru,4.86
schimbă,4.86
tom,4.86
liv,4.86
ha,4.86
interviu,4.86
căsători,4.86
curat,4.85
participant,4.85
dorință,4.85
concept,4.85
dreptate,4.85
plăcere,4.85
is,4.85
practica,4.85
slujbă,4.85
considerat,4.85
creștin,4.85
http,4.85
jack,4.85
sînt,4.85
undeva,4.85
preda,4.85
italian,4.85
depăși,4.85
înființa,4.85
comandant,4.85
promovare,4.85
vânzare,4.85
vânt,4.85
clipă,4.85
creștină,4.85
scor,4.85
feminin,4.85
responsabil,4.85
federație,4.85
urgență,4.84
aplica,4.84
comitet,4.84
trata,4.84
aparat,4.84
contemporan,4.84
speranță,4.84
israel,4.84
servi,4.84
adresă,4.84
rezolva,4.84
urban,4.84
mureș,4.84
miliard,4.84
amintire,4.84
existent,4.84
secundă,4.84
colonel,4.84
digital,4.84
cunosc,4.84
oare,4.84
seni,4.84
vara,4.84
detaliu,4.84
acoperi,4.84
crimă,4.84
asigurare,4.84
profil,4.84
aresta,4.84
datorie,4.84
practic,4.84
evreu,4.84
industrial,4.84
atrage,4.84
patrimoniu,4.83
britanie,4.83
album,4.83
management,4.83
juridic,4.83
sunet,4.83
organ,4.83
înălțime,4.83
chema,4.83
braț,4.83
ta,4.83
auto,4.83
Popescu,4.83
mal,4.83
provoca,4.83
verifica,4.83
greutate,4.83
acționa,4.83
formație,4.83
depinde,4.83
pozitiv,4.83
națiune,4.82
sfat,4.82
pasăre,4.82
lungime,4.82
lansare,4.82
contribui,4.82
indica,4.82
londră,4.82
negativ,4.82
căsătorie,4.82
profesional,4.82
aminte,4.82
moldovă,4.82
mâine,4.82
to,4.82
vreodată,4.82
you,4.82
controla,4.82
creație,4.82
dura,4.82
rural,4.82
ființă,4.82
scară,4.82
știre,4.82
ceas,4.82
contribuție,4.82
prost,4.82
interesa,4.82
devină,4.82
hotărî,4.81
fericire,4.81
teritorial,4.81
povesti,4.81
curaj,4.81
îndrepta,4.81
urca,4.81
expune,4.81
galben,4.81
impune,4.81
deget,4.81
întinde,4.81
sovietic,4.81
Cristian,4.81
eminescu,4.81
florin,4.81
multi,4.81
non,4.81
sã,4.81
traian,4.81
aplicație,4.81
frecvent,4.81
performanță,4.81
așeza,4.81
incepe,4.81
constituție,4.81
vizită,4.8
capabil,4.8
revoluție,4.8
capitol,4.8
baie,4.8
bar,4.8
renunța,4.8
confirma,4.8
specie,4.8
ană,4.8
excelent,4.8
super,4.8
potențial,4.8
declarație,4.8
max,4.8
pro,4.8
richard,4.8
primărie,4.8
romanie,4.8
colegiu,4.8
bacău,4.8
principiu,4.8
lovitură,4.8
comportament,4.8
grecie,4.8
echipament,4.79
ie,4.79
demonstra,4.79
global,4.79
drac,4.79
expresie,4.79
calculator,4.79
ui,4.79
vecin,4.79
charles,4.79
dumitru,4.79
pavel,4.79
suplimentar,4.79
secretar,4.79
cauza,4.79
rezistență,4.79
pachet,4.79
adresa,4.79
armat,4.79
set,4.79
compune,4.79
zid,4.78
monument,4.78
ou,4.78
premier,4.78
incă,4.78
cheie,4.78
justiție,4.78
intervenție,4.78
obișnui,4.78
constant,4.78
dincolo,4.78
h,4.78
Tudor,4.78
cifră,4.78
înființare,4.78
eliberare,4.78
strat,4.78
criză,4.78
depune,4.78
extraordinar,4.78
for,4.78
liberal,4.78
descriere,4.78
bi,4.78
aerian,4.77
polonie,4.77
bulgarie,4.77
pregătire,4.77
arde,4.77
creier,4.77
venit,4.77
fund,4.77
fc,4.77
iarna,4.77
oradea,4.77
San,4.77
Stiu,4.77
sută,4.77
voie,4.77
remarca,4.77
greși,4.77
executa,4.77
deschidere,4.77
turism,4.77
număra,4.77
fantastic,4.77
adânc,4.77
literă,4.77
comunicare,4.77
frunză,4.76
by,4.76
câștigător,4.76
legal,4.76
cadou,4.76
apartament,4.76
cutie,4.76
copilărie,4.76
teamă,4.76
surprinde,4.76
identitate,4.76
deceniu,4.76
cost,4.76
impact,4.76
galat,4.76
iv,4.76
oriceni,4.76
înaintea,4.76
critica,4.76
privință,4.76
bloca,4.76
bolnav,4.76
jurnal,4.76
martin,4.76
somn,4.76
coleg,4.76
ciudat,4.76
materie,4.76
asocia,4.76
maghiar,4.75
participare,4.75
împărți,4.75
alternativ,4.75
distribuție,4.75
consecință,4.75
legislativ,4.75
urmă,4.75
individ,4.75
construire,4.75
milimetru,4.75
traseu,4.75
lee,4.75
robert,4.75
toti,4.75
documentar,4.75
defini,4.75
călătoriu,4.75
uni,4.75
ieșire,4.75
grădină,4.75
operație,4.75
spiritual,4.75
limbaj,4.74
regal,4.74
obliga,4.74
bloc,4.74
pictură,4.74
sosi,4.74
activa,4.74
vândut,4.74
lucrez,4.74
critic,4.74
specialist,4.74
judecător,4.74
ben,4.74
regie,4.74
suport,4.74
colț,4.74
gamă,4.74
bibliotecă,4.74
surpriză,4.74
bucătărie,4.74
parțial,4.74
imposibil,4.74
uscat,4.74
fetiță,4.73
respinge,4.73
scădere,4.73
regizor,4.73
placă,4.73
resursă,4.73
aduna,4.73
propunere,4.73
învinge,4.73
periculos,4.73
serial,4.73
câine,4.73
martor,4.73
consilier,4.73
aplicare,4.73
agenție,4.73
national,4.73
gabriel,4.73
magazine,4.73
marius,4.73
mată,4.73
Turcia,4.73
Walter,4.73
întrucât,4.73
referitor,4.73
studia,4.73
angajat,4.73
sprijini,4.73
componentă,4.73
maică,4.73
alimentar,4.73
munci,4.73
prinț,4.73
publicație,4.73
miros,4.73
design,4.73
genera,4.73
introducere,4.73
modifica,4.73
frontieră,4.72
graniță,4.72
lot,4.72
rază,4.72
opoziție,4.72
manual,4.72
international,4.72
apuca,4.72
ilie,4.72
devreme,4.72
mearg,4.72
târgu,4.72
vlad,4.72
ceai,4.72
etaj,4.72
turn,4.72
fundamental,4.72
sol,4.72
independență,4.72
descoperire,4.72
lapte,4.71
semnal,4.71
moral,4.71
cult,4.71
celebru,4.71
fin,4.71
opune,4.71
anti,4.71
desen,4.71
datora,4.71
practică,4.71
impresie,4.71
inițiativă,4.71
autobuz,4.71
regat,4.71
deschis,4.71
Don,4.71
harry,4.71
mark,4.71
mary,4.71
Mihail,4.71
software,4.71
stea,4.71
străinătate,4.71
toată,4.71
dunăre,4.71
universal,4.71
dezvolt,4.71
hotărâre,4.71
discurs,4.71
liniștit,4.71
talent,4.71
dezvălui,4.71
colectiv,4.71
împărat,4.71
relativ,4.71
îndeplini,4.71
spirit,4.71
deosebire,4.71
administrare,4.71
campion,4.7
plastic,4.7
princip,4.7
executiv,4.7
praf,4.7
dur,4.7
degrabă,4.7
calcul,4.7
catolic,4.7
fier,4.7
clasament,4.7
marfă,4.7
evita,4.7
voi,4.7
Moscova,4.7
prof,4.7
Thomas,4.7
locuință,4.7
umbră,4.7
reformă,4.7
adult,4.7
acid,4.7
capital,4.7
obținere,4.7
îndepărta,4.7
scriere,4.7
masiv,4.7
locotenent,4.69
fabrică,4.69
chestie,4.69
stadion,4.69
primăvară,4.69
ciclu,4.69
televizor,4.69
rezerva,4.69
alega,4.69
fruct,4.69
sări,4.69
fereastră,4.69
castel,4.69
zeu,4.69
utilizator,4.69
popă,4.69
ploiești,4.69
ati,4.69
cancer,4.69
copac,4.69
dispoziție,4.69
botoșan,4.69
ex,4.69
lucian,4.69
rămân,4.69
satu,4.69
show,4.69
toamna,4.69
website,4.69
definitiv,4.69
exprima,4.69
pilot,4.69
chimic,4.69
dulce,4.69
plasa,4.69
uriaș,4.69
prințesă,4.69
electoral,4.69
consum,4.69
raporta,4.68
întreprindere,4.68
concentra,4.68
cerc,4.68
arhitectură,4.68
fan,4.68
interpreta,4.68
trafic,4.68
esențial,4.68
argeș,4.68
inamic,4.68
intitulat,4.68
intelectual,4.68
senator,4.68
sărac,4.68
plânge,4.68
exclusiv,4.68
Adam,4.68
fierbinte,4.68
hai,4.68
Liviu,4.68
poartă,4.68
pop,4.68
Washington,4.68
windows,4.68
asemănător,4.68
